,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp
52,2020-04-28,28,4,2020,172,0.0,Afghanistan,AF,AFG,38041757,Asia
53,2020-04-27,27,4,2020,68,10.0,Afghanistan,AF,AFG,38041757,Asia
54,2020-04-26,26,4,2020,112,4.0,Afghanistan,AF,AFG,38041757,Asia
55,2020-04-25,25,4,2020,70,1.0,Afghanistan,AF,AFG,38041757,Asia
56,2020-04-24,24,4,2020,105,2.0,Afghanistan,AF,AFG,38041757,Asia
57,2020-04-23,23,4,2020,84,4.0,Afghanistan,AF,AFG,38041757,Asia
58,2020-04-22,22,4,2020,61,1.0,Afghanistan,AF,AFG,38041757,Asia
59,2020-04-21,21,4,2020,35,2.0,Afghanistan,AF,AFG,38041757,Asia
60,2020-04-20,20,4,2020,88,3.0,Afghanistan,AF,AFG,38041757,Asia
61,2020-04-19,19,4,2020,63,0.0,Afghanistan,AF,AFG,38041757,Asia
62,2020-04-18,18,4,2020,51,1.0,Afghanistan,AF,AFG,38041757,Asia
63,2020-04-17,17,4,2020,10,4.0,Afghanistan,AF,AFG,38041757,Asia
64,2020-04-16,16,4,2020,70,2.0,Afghanistan,AF,AFG,38041757,Asia
65,2020-04-15,15,4,2020,49,2.0,Afghanistan,AF,AFG,38041757,Asia
66,2020-04-14,14,4,2020,58,3.0,Afghanistan,AF,AFG,38041757,Asia
67,2020-04-13,13,4,2020,52,0.0,Afghanistan,AF,AFG,38041757,Asia
68,2020-04-12,12,4,2020,34,3.0,Afghanistan,AF,AFG,38041757,Asia
69,2020-04-11,11,4,2020,37,0.0,Afghanistan,AF,AFG,38041757,Asia
70,2020-04-10,10,4,2020,61,1.0,Afghanistan,AF,AFG,38041757,Asia
71,2020-04-09,9,4,2020,56,3.0,Afghanistan,AF,AFG,38041757,Asia
72,2020-04-08,8,4,2020,30,4.0,Afghanistan,AF,AFG,38041757,Asia
73,2020-04-07,7,4,2020,38,0.0,Afghanistan,AF,AFG,38041757,Asia
74,2020-04-06,6,4,2020,29,2.0,Afghanistan,AF,AFG,38041757,Asia
75,2020-04-05,5,4,2020,35,1.0,Afghanistan,AF,AFG,38041757,Asia
76,2020-04-04,4,4,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
77,2020-04-03,3,4,2020,43,0.0,Afghanistan,AF,AFG,38041757,Asia
78,2020-04-02,2,4,2020,26,0.0,Afghanistan,AF,AFG,38041757,Asia
79,2020-04-01,1,4,2020,25,0.0,Afghanistan,AF,AFG,38041757,Asia
80,2020-03-31,31,3,2020,27,0.0,Afghanistan,AF,AFG,38041757,Asia
81,2020-03-30,30,3,2020,8,1.0,Afghanistan,AF,AFG,38041757,Asia
82,2020-03-29,29,3,2020,15,1.0,Afghanistan,AF,AFG,38041757,Asia
83,2020-03-28,28,3,2020,16,1.0,Afghanistan,AF,AFG,38041757,Asia
84,2020-03-27,27,3,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
85,2020-03-26,26,3,2020,33,0.0,Afghanistan,AF,AFG,38041757,Asia
86,2020-03-25,25,3,2020,2,0.0,Afghanistan,AF,AFG,38041757,Asia
87,2020-03-24,24,3,2020,6,1.0,Afghanistan,AF,AFG,38041757,Asia
88,2020-03-23,23,3,2020,10,0.0,Afghanistan,AF,AFG,38041757,Asia
89,2020-03-22,22,3,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
90,2020-03-21,21,3,2020,2,0.0,Afghanistan,AF,AFG,38041757,Asia
91,2020-03-20,20,3,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
92,2020-03-19,19,3,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
93,2020-03-18,18,3,2020,1,0.0,Afghanistan,AF,AFG,38041757,Asia
94,2020-03-17,17,3,2020,5,0.0,Afghanistan,AF,AFG,38041757,Asia
95,2020-03-16,16,3,2020,6,0.0,Afghanistan,AF,AFG,38041757,Asia
96,2020-03-15,15,3,2020,3,0.0,Afghanistan,AF,AFG,38041757,Asia
97,2020-03-11,11,3,2020,3,0.0,Afghanistan,AF,AFG,38041757,Asia
98,2020-03-08,8,3,2020,3,0.0,Afghanistan,AF,AFG,38041757,Asia
99,2020-03-02,2,3,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
100,2020-03-01,1,3,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
101,2020-02-29,29,2,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
102,2020-02-28,28,2,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
103,2020-02-27,27,2,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
104,2020-02-26,26,2,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
105,2020-02-25,25,2,2020,1,0.0,Afghanistan,AF,AFG,38041757,Asia
106,2020-02-24,24,2,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
107,2020-02-23,23,2,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
108,2020-02-22,22,2,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
109,2020-02-21,21,2,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
110,2020-02-20,20,2,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
111,2020-02-19,19,2,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
112,2020-02-18,18,2,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
113,2020-02-17,17,2,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
114,2020-02-16,16,2,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
115,2020-02-15,15,2,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
116,2020-02-14,14,2,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
117,2020-02-13,13,2,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
118,2020-02-12,12,2,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
119,2020-02-11,11,2,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
120,2020-02-10,10,2,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
121,2020-02-09,9,2,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
122,2020-02-08,8,2,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
123,2020-02-07,7,2,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
124,2020-02-06,6,2,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
125,2020-02-05,5,2,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
126,2020-02-04,4,2,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
127,2020-02-03,3,2,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
128,2020-02-02,2,2,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
129,2020-02-01,1,2,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
130,2020-01-31,31,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
131,2020-01-30,30,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
132,2020-01-29,29,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
133,2020-01-28,28,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
134,2020-01-27,27,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
135,2020-01-26,26,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
136,2020-01-25,25,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
137,2020-01-24,24,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
138,2020-01-23,23,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
139,2020-01-22,22,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
140,2020-01-21,21,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
141,2020-01-20,20,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
142,2020-01-19,19,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
143,2020-01-18,18,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
144,2020-01-17,17,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
145,2020-01-16,16,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
146,2020-01-15,15,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
147,2020-01-14,14,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
148,2020-01-13,13,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
149,2020-01-12,12,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
150,2020-01-11,11,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
151,2020-01-10,10,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
152,2020-01-09,9,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
153,2020-01-08,8,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
154,2020-01-07,7,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
155,2020-01-06,6,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
156,2020-01-05,5,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
157,2020-01-04,4,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
158,2020-01-03,3,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
159,2020-01-02,2,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
160,2020-01-01,1,1,2020,0,0.0,Afghanistan,AF,AFG,38041757,Asia
161,2019-12-31,31,12,2019,0,0.0,Afghanistan,AF,AFG,38041757,Asia
162,2020-06-19,19,6,2020,66,1.0,Albania,AL,ALB,2880913,Europe
163,2020-06-18,18,6,2020,50,1.0,Albania,AL,ALB,2880913,Europe
164,2020-06-17,17,6,2020,82,1.0,Albania,AL,ALB,2880913,Europe
165,2020-06-16,16,6,2020,69,0.0,Albania,AL,ALB,2880913,Europe
166,2020-06-15,15,6,2020,57,0.0,Albania,AL,ALB,2880913,Europe
167,2020-06-14,14,6,2020,48,0.0,Albania,AL,ALB,2880913,Europe
168,2020-06-13,13,6,2020,31,1.0,Albania,AL,ALB,2880913,Europe
169,2020-06-12,12,6,2020,44,1.0,Albania,AL,ALB,2880913,Europe
170,2020-06-11,11,6,2020,42,0.0,Albania,AL,ALB,2880913,Europe
171,2020-06-10,10,6,2020,36,0.0,Albania,AL,ALB,2880913,Europe
172,2020-06-09,9,6,2020,17,0.0,Albania,AL,ALB,2880913,Europe
173,2020-06-08,8,6,2020,14,0.0,Albania,AL,ALB,2880913,Europe
174,2020-06-07,7,6,2020,20,1.0,Albania,AL,ALB,2880913,Europe
175,2020-06-06,6,6,2020,15,0.0,Albania,AL,ALB,2880913,Europe
176,2020-06-05,5,6,2020,13,0.0,Albania,AL,ALB,2880913,Europe
177,2020-06-04,4,6,2020,20,0.0,Albania,AL,ALB,2880913,Europe
178,2020-06-03,3,6,2020,21,0.0,Albania,AL,ALB,2880913,Europe
179,2020-06-02,2,6,2020,6,0.0,Albania,AL,ALB,2880913,Europe
180,2020-06-01,1,6,2020,15,0.0,Albania,AL,ALB,2880913,Europe
181,2020-05-31,31,5,2020,23,0.0,Albania,AL,ALB,2880913,Europe
182,2020-05-30,30,5,2020,23,0.0,Albania,AL,ALB,2880913,Europe
183,2020-05-29,29,5,2020,26,0.0,Albania,AL,ALB,2880913,Europe
184,2020-05-28,28,5,2020,21,0.0,Albania,AL,ALB,2880913,Europe
185,2020-05-27,27,5,2020,25,1.0,Albania,AL,ALB,2880913,Europe
186,2020-05-26,26,5,2020,6,0.0,Albania,AL,ALB,2880913,Europe
187,2020-05-25,25,5,2020,9,1.0,Albania,AL,ALB,2880913,Europe
188,2020-05-24,24,5,2020,8,0.0,Albania,AL,ALB,2880913,Europe
189,2020-05-23,23,5,2020,12,0.0,Albania,AL,ALB,2880913,Europe
190,2020-05-22,22,5,2020,5,0.0,Albania,AL,ALB,2880913,Europe
191,2020-05-21,21,5,2020,15,0.0,Albania,AL,ALB,2880913,Europe
192,2020-05-20,20,5,2020,1,0.0,Albania,AL,ALB,2880913,Europe
193,2020-05-19,19,5,2020,2,0.0,Albania,AL,ALB,2880913,Europe
194,2020-05-18,18,5,2020,13,0.0,Albania,AL,ALB,2880913,Europe
195,2020-05-17,17,5,2020,17,0.0,Albania,AL,ALB,2880913,Europe
196,2020-05-16,16,5,2020,18,0.0,Albania,AL,ALB,2880913,Europe
197,2020-05-15,15,5,2020,18,0.0,Albania,AL,ALB,2880913,Europe
198,2020-05-14,14,5,2020,4,0.0,Albania,AL,ALB,2880913,Europe
199,2020-05-13,13,5,2020,4,0.0,Albania,AL,ALB,2880913,Europe
200,2020-05-12,12,5,2020,4,0.0,Albania,AL,ALB,2880913,Europe
201,2020-05-11,11,5,2020,12,0.0,Albania,AL,ALB,2880913,Europe
202,2020-05-10,10,5,2020,6,0.0,Albania,AL,ALB,2880913,Europe
203,2020-05-09,9,5,2020,8,0.0,Albania,AL,ALB,2880913,Europe
204,2020-05-08,8,5,2020,10,0.0,Albania,AL,ALB,2880913,Europe
205,2020-05-07,7,5,2020,12,0.0,Albania,AL,ALB,2880913,Europe
206,2020-05-06,6,5,2020,17,0.0,Albania,AL,ALB,2880913,Europe
207,2020-05-05,5,5,2020,8,0.0,Albania,AL,ALB,2880913,Europe
208,2020-05-04,4,5,2020,6,0.0,Albania,AL,ALB,2880913,Europe
209,2020-05-03,3,5,2020,7,0.0,Albania,AL,ALB,2880913,Europe
210,2020-05-02,2,5,2020,9,0.0,Albania,AL,ALB,2880913,Europe
211,2020-05-01,1,5,2020,7,0.0,Albania,AL,ALB,2880913,Europe
212,2020-04-30,30,4,2020,16,1.0,Albania,AL,ALB,2880913,Europe
213,2020-04-29,29,4,2020,14,2.0,Albania,AL,ALB,2880913,Europe
214,2020-04-28,28,4,2020,10,0.0,Albania,AL,ALB,2880913,Europe
215,2020-04-27,27,4,2020,14,1.0,Albania,AL,ALB,2880913,Europe
216,2020-04-26,26,4,2020,34,0.0,Albania,AL,ALB,2880913,Europe
217,2020-04-25,25,4,2020,15,0.0,Albania,AL,ALB,2880913,Europe
218,2020-04-24,24,4,2020,29,0.0,Albania,AL,ALB,2880913,Europe
219,2020-04-23,23,4,2020,25,1.0,Albania,AL,ALB,2880913,Europe
220,2020-04-22,22,4,2020,25,0.0,Albania,AL,ALB,2880913,Europe
221,2020-04-21,21,4,2020,22,0.0,Albania,AL,ALB,2880913,Europe
222,2020-04-20,20,4,2020,14,0.0,Albania,AL,ALB,2880913,Europe
223,2020-04-19,19,4,2020,9,0.0,Albania,AL,ALB,2880913,Europe
224,2020-04-18,18,4,2020,21,0.0,Albania,AL,ALB,2880913,Europe
225,2020-04-17,17,4,2020,24,1.0,Albania,AL,ALB,2880913,Europe
226,2020-04-16,16,4,2020,19,1.0,Albania,AL,ALB,2880913,Europe
227,2020-04-15,15,4,2020,8,1.0,Albania,AL,ALB,2880913,Europe
228,2020-04-14,14,4,2020,21,0.0,Albania,AL,ALB,2880913,Europe
229,2020-04-13,13,4,2020,13,0.0,Albania,AL,ALB,2880913,Europe
230,2020-04-12,12,4,2020,17,0.0,Albania,AL,ALB,2880913,Europe
231,2020-04-11,11,4,2020,7,0.0,Albania,AL,ALB,2880913,Europe
232,2020-04-10,10,4,2020,9,1.0,Albania,AL,ALB,2880913,Europe
233,2020-04-09,9,4,2020,17,0.0,Albania,AL,ALB,2880913,Europe
234,2020-04-08,8,4,2020,6,0.0,Albania,AL,ALB,2880913,Europe
235,2020-04-07,7,4,2020,16,1.0,Albania,AL,ALB,2880913,Europe
236,2020-04-06,6,4,2020,28,2.0,Albania,AL,ALB,2880913,Europe
237,2020-04-05,5,4,2020,29,2.0,Albania,AL,ALB,2880913,Europe
238,2020-04-04,4,4,2020,27,1.0,Albania,AL,ALB,2880913,Europe
239,2020-04-03,3,4,2020,18,1.0,Albania,AL,ALB,2880913,Europe
240,2020-04-02,2,4,2020,16,0.0,Albania,AL,ALB,2880913,Europe
241,2020-04-01,1,4,2020,20,3.0,Albania,AL,ALB,2880913,Europe
242,2020-03-31,31,3,2020,11,2.0,Albania,AL,ALB,2880913,Europe
243,2020-03-30,30,3,2020,15,0.0,Albania,AL,ALB,2880913,Europe
244,2020-03-29,29,3,2020,11,1.0,Albania,AL,ALB,2880913,Europe
245,2020-03-28,28,3,2020,12,3.0,Albania,AL,ALB,2880913,Europe
246,2020-03-27,27,3,2020,28,1.0,Albania,AL,ALB,2880913,Europe
247,2020-03-26,26,3,2020,23,0.0,Albania,AL,ALB,2880913,Europe
248,2020-03-25,25,3,2020,23,1.0,Albania,AL,ALB,2880913,Europe
249,2020-03-24,24,3,2020,11,2.0,Albania,AL,ALB,2880913,Europe
250,2020-03-23,23,3,2020,13,0.0,Albania,AL,ALB,2880913,Europe
251,2020-03-22,22,3,2020,6,0.0,Albania,AL,ALB,2880913,Europe
252,2020-03-21,21,3,2020,0,0.0,Albania,AL,ALB,2880913,Europe
253,2020-03-20,20,3,2020,11,0.0,Albania,AL,ALB,2880913,Europe
254,2020-03-19,19,3,2020,4,1.0,Albania,AL,ALB,2880913,Europe
255,2020-03-18,18,3,2020,4,0.0,Albania,AL,ALB,2880913,Europe
256,2020-03-17,17,3,2020,9,0.0,Albania,AL,ALB,2880913,Europe
257,2020-03-16,16,3,2020,4,0.0,Albania,AL,ALB,2880913,Europe
258,2020-03-15,15,3,2020,5,0.0,Albania,AL,ALB,2880913,Europe
259,2020-03-14,14,3,2020,10,0.0,Albania,AL,ALB,2880913,Europe
260,2020-03-13,13,3,2020,12,0.0,Albania,AL,ALB,2880913,Europe
261,2020-03-12,12,3,2020,1,1.0,Albania,AL,ALB,2880913,Europe
262,2020-03-11,11,3,2020,4,0.0,Albania,AL,ALB,2880913,Europe
263,2020-03-10,10,3,2020,4,0.0,Albania,AL,ALB,2880913,Europe
264,2020-03-09,9,3,2020,2,0.0,Albania,AL,ALB,2880913,Europe
265,2020-06-19,19,6,2020,117,12.0,Algeria,DZ,DZA,43053054,Africa
266,2020-06-18,18,6,2020,121,11.0,Algeria,DZ,DZA,43053054,Africa
267,2020-06-17,17,6,2020,116,11.0,Algeria,DZ,DZA,43053054,Africa
268,2020-06-16,16,6,2020,112,10.0,Algeria,DZ,DZA,43053054,Africa
269,2020-06-15,15,6,2020,109,7.0,Algeria,DZ,DZA,43053054,Africa
270,2020-06-14,14,6,2020,112,9.0,Algeria,DZ,DZA,43053054,Africa
271,2020-06-13,13,6,2020,109,10.0,Algeria,DZ,DZA,43053054,Africa
272,2020-06-12,12,6,2020,105,9.0,Algeria,DZ,DZA,43053054,Africa
273,2020-06-11,11,6,2020,102,8.0,Algeria,DZ,DZA,43053054,Africa
274,2020-06-10,10,6,2020,117,9.0,Algeria,DZ,DZA,43053054,Africa
275,2020-06-09,9,6,2020,111,8.0,Algeria,DZ,DZA,43053054,Africa
276,2020-06-08,8,6,2020,104,9.0,Algeria,DZ,DZA,43053054,Africa
277,2020-06-07,7,6,2020,115,8.0,Algeria,DZ,DZA,43053054,Africa
278,2020-06-06,6,6,2020,104,9.0,Algeria,DZ,DZA,43053054,Africa
279,2020-06-05,5,6,2020,205,14.0,Algeria,DZ,DZA,43053054,Africa
280,2020-06-04,4,6,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
281,2020-06-03,3,6,2020,113,6.0,Algeria,DZ,DZA,43053054,Africa
282,2020-06-02,2,6,2020,119,8.0,Algeria,DZ,DZA,43053054,Africa
283,2020-06-01,1,6,2020,127,7.0,Algeria,DZ,DZA,43053054,Africa
284,2020-05-31,31,5,2020,133,8.0,Algeria,DZ,DZA,43053054,Africa
285,2020-05-30,30,5,2020,137,8.0,Algeria,DZ,DZA,43053054,Africa
286,2020-05-29,29,5,2020,140,7.0,Algeria,DZ,DZA,43053054,Africa
287,2020-05-28,28,5,2020,160,6.0,Algeria,DZ,DZA,43053054,Africa
288,2020-05-27,27,5,2020,194,8.0,Algeria,DZ,DZA,43053054,Africa
289,2020-05-26,26,5,2020,197,9.0,Algeria,DZ,DZA,43053054,Africa
290,2020-05-25,25,5,2020,193,8.0,Algeria,DZ,DZA,43053054,Africa
291,2020-05-24,24,5,2020,195,10.0,Algeria,DZ,DZA,43053054,Africa
292,2020-05-23,23,5,2020,190,7.0,Algeria,DZ,DZA,43053054,Africa
293,2020-05-22,22,5,2020,186,7.0,Algeria,DZ,DZA,43053054,Africa
294,2020-05-21,21,5,2020,165,7.0,Algeria,DZ,DZA,43053054,Africa
295,2020-05-20,20,5,2020,176,6.0,Algeria,DZ,DZA,43053054,Africa
296,2020-05-19,19,5,2020,182,7.0,Algeria,DZ,DZA,43053054,Africa
297,2020-05-18,18,5,2020,198,6.0,Algeria,DZ,DZA,43053054,Africa
298,2020-05-17,17,5,2020,192,6.0,Algeria,DZ,DZA,43053054,Africa
299,2020-05-16,16,5,2020,187,7.0,Algeria,DZ,DZA,43053054,Africa
300,2020-05-15,15,5,2020,189,7.0,Algeria,DZ,DZA,43053054,Africa
301,2020-05-14,14,5,2020,186,7.0,Algeria,DZ,DZA,43053054,Africa
302,2020-05-13,13,5,2020,176,8.0,Algeria,DZ,DZA,43053054,Africa
303,2020-05-12,12,5,2020,168,5.0,Algeria,DZ,DZA,43053054,Africa
304,2020-05-11,11,5,2020,165,8.0,Algeria,DZ,DZA,43053054,Africa
305,2020-05-10,10,5,2020,189,6.0,Algeria,DZ,DZA,43053054,Africa
306,2020-05-09,9,5,2020,187,5.0,Algeria,DZ,DZA,43053054,Africa
307,2020-05-08,8,5,2020,185,7.0,Algeria,DZ,DZA,43053054,Africa
308,2020-05-07,7,5,2020,159,6.0,Algeria,DZ,DZA,43053054,Africa
309,2020-05-06,6,5,2020,190,5.0,Algeria,DZ,DZA,43053054,Africa
310,2020-05-05,5,5,2020,174,2.0,Algeria,DZ,DZA,43053054,Africa
311,2020-05-04,4,5,2020,179,4.0,Algeria,DZ,DZA,43053054,Africa
312,2020-05-03,3,5,2020,141,6.0,Algeria,DZ,DZA,43053054,Africa
313,2020-05-02,2,5,2020,148,3.0,Algeria,DZ,DZA,43053054,Africa
314,2020-05-01,1,5,2020,158,6.0,Algeria,DZ,DZA,43053054,Africa
315,2020-04-30,30,4,2020,199,7.0,Algeria,DZ,DZA,43053054,Africa
316,2020-04-29,29,4,2020,132,5.0,Algeria,DZ,DZA,43053054,Africa
317,2020-04-28,28,4,2020,135,7.0,Algeria,DZ,DZA,43053054,Africa
318,2020-04-27,27,4,2020,126,6.0,Algeria,DZ,DZA,43053054,Africa
319,2020-04-26,26,4,2020,129,4.0,Algeria,DZ,DZA,43053054,Africa
320,2020-04-25,25,4,2020,120,8.0,Algeria,DZ,DZA,43053054,Africa
321,2020-04-24,24,4,2020,97,5.0,Algeria,DZ,DZA,43053054,Africa
322,2020-04-23,23,4,2020,99,10.0,Algeria,DZ,DZA,43053054,Africa
323,2020-04-22,22,4,2020,93,8.0,Algeria,DZ,DZA,43053054,Africa
